FID,Shape *,id,geometry_t,geometry_c,geometry_1,geometry_n,latitude,longitude,ri_service,timestamp,cce_availa,category,global_id,name,functional,type,ownership,ward_code,source,ward_name,lga_code,lga_name,state_code,state_name,alternate_,contact_ph,contact_na,cce_quanti,cce_lastup,accessibil
1434,Point,sv_fc_healthcare_facilities.fid-65d4c550_169d91ba9ce_-3f04,Point,8.39364,9.60727,geometry_type,9.60727,8.39364,Unknown,2018-09-25T14:08:09Z,Unknown,Primary Health Clinic,a6fcea1d-692a-488c-b376-4b037a67842d,Fada Maternity And Child Health,Unknown,Primary,State Ministry Of Health,KD1303,eHA_Polio,Fada,19013,Kaura,KD,Kaduna, , , , , , 
1435,Point,sv_fc_healthcare_facilities.fid-65d4c550_169d91ba9ce_-3eee,Point,8.48804,9.65075,geometry_type,9.65075,8.48804,Yes,2018-09-25T14:08:10Z,Unknown,Primary Health Clinic,458c1fcc-3aca-4e0a-b721-f1be058e8492,Antrung Health Clinic,Functional,Primary,State Primary HealthCare Development Agency,KD1305,eHA_Polio,Kaura,19013,Kaura,KD,Kaduna, , , , , , 
1436,Point,sv_fc_healthcare_facilities.fid-65d4c550_169d91ba9ce_-3eeb,Point,8.4559,9.66864,geometry_type,9.66864,8.4559,Unknown,2018-09-25T14:43:14Z,Unknown,Primary Health Clinic,e3dc32ec-5a7d-4825-b442-6e93bb65dae0,Kaura Maternity And Child Health,Unknown,Primary,State Primary HealthCare Development Agency,KD1305,eHA_Polio,Kaura,19013,Kaura,KD,Kaduna, , , , , , 
1437,Point,sv_fc_healthcare_facilities.fid-65d4c550_169d91ba9ce_-3edb,Point,8.36975,9.59721,geometry_type,9.59721,8.36975,Unknown,2018-09-25T14:08:10Z,Unknown,Primary Health Clinic,a470beb6-4a23-49ac-88b5-7beef5c4e0c8,Kukum Dutse Maternity And Child Health,Unknown,Primary,State Ministry Of Health,KD1307,eHA_Polio,Kukum,19013,Kaura,KD,Kaduna, , , , , , 
1438,Point,sv_fc_healthcare_facilities.fid-65d4c550_169d91ba9ce_-3ec1,Point,8.57604,9.67105,geometry_type,9.67105,8.57604,Unknown,2018-09-25T14:09:42Z,Unknown,Primary Health Clinic,61417141-40d1-4451-8f0f-fb2332374338,Koron Iho Primary Health Care,Unknown,Primary,State Primary HealthCare Development Agency,KD1309,eHA_Polio,Manchok,19013,Kaura,KD,Kaduna, , , , , , 
1439,Point,sv_fc_healthcare_facilities.fid-65d4c550_169d91ba9ce_-3eb1,Point,8.500671,9.892883,geometry_type,9.892883,8.500671,Unknown,2018-09-25T14:43:15Z,Unknown,Primary Health Clinic,d3c05f13-153a-4174-ba17-1cc59422bb18,Sanbinna Rural Health Clinic,Unknown,Primary,State Ministry Of Health,KD1401,eHA_Polio,Badurum,19014,Kauru,KD,Kaduna, , , , , , 
1440,Point,sv_fc_healthcare_facilities.fid-65d4c550_169d91ba9ce_-3e8c,Point,8.64801,9.99654,geometry_type,9.99654,8.64801,Unknown,2018-09-25T14:08:10Z,Unknown,Primary Health Center,3d27059c-d440-4218-8e4b-f3dec1e65400,Kasakur Primary Health Center,Unknown,Primary,State Primary HealthCare Development Agency,KD1403,eHA_Polio,Damakasuwa,19014,Kauru,KD,Kaduna, , , , , , 
1441,Point,sv_fc_healthcare_facilities.fid-65d4c550_169d91ba9ce_-3e61,Point,8.42914,10.02985,geometry_type,10.02985,8.42914,Unknown,2018-09-25T14:08:10Z,Unknown,Primary Health Clinic,5b2e5312-7bf7-4c85-b673-8f240025ee7d,Rudum Health Clinic,Unknown,Primary,State Primary HealthCare Development Agency,KD1405,eHA_Polio,Geshere,19014,Kauru,KD,Kaduna, , , , , , 
1442,Point,sv_fc_healthcare_facilities.fid-65d4c550_169d91ba9ce_-3e3f,Point,8.21593,10.37666,geometry_type,10.37666,8.21593,Yes,2018-09-25T14:08:13Z,Unknown,Primary Health Clinic,acda9f8c-f2a6-4749-8b7f-45474e70de5d,Fagen Rawa Health Clinic,Functional,Primary,State Primary HealthCare Development Agency,KD1409,eHA_Polio,Kwassam,19014,Kauru,KD,Kaduna, , , , , , 
1443,Point,sv_fc_healthcare_facilities.fid-65d4c550_169d91ba9ce_-3e3c,Point,8.27602,10.445,geometry_type,10.445,8.27602,Yes,2018-09-25T14:08:13Z,Unknown,Primary Health Center,f201317b-69a7-4b31-954e-c87b3ad8723e,Garmadi Primary Health Center,Functional,Primary,State Primary HealthCare Development Agency,KD1409,eHA_Polio,Kwassam,19014,Kauru,KD,Kaduna, , , , , , 
1444,Point,sv_fc_healthcare_facilities.fid-65d4c550_169d91ba9ce_-3e0a,Point,8.39556,10.88619,geometry_type,10.88619,8.39556,Unknown,2018-09-25T14:09:34Z,Unknown,Primary Health Clinic,18f4f166-a09b-4b81-b1c3-654d97fd7a94,Danhauya Health Care,Unknown,Primary,State Primary HealthCare Development Agency,KD1502,eHA_Polio,Damau,19015,Kubau,KD,Kaduna, , , , , , 
1445,Point,sv_fc_healthcare_facilities.fid-65d4c550_169d91ba9ce_-3dd3,Point,8.44276,10.74276,geometry_type,10.74276,8.44276,Unknown,2018-09-25T14:08:13Z,Unknown,Primary Health Center,da6a023d-08b4-47e1-ba64-f9ceb919975e,Wazabi Health Center,Unknown,Primary,State Primary HealthCare Development Agency,KD1505,eHA_Polio,Kareh,19015,Kubau,KD,Kaduna, , , , , , 
1446,Point,sv_fc_healthcare_facilities.fid-65d4c550_169d91ba9ce_-3daa,Point,8.10604,10.79292,geometry_type,10.79292,8.10604,Unknown,2018-09-25T14:08:13Z,Unknown,Primary Health Clinic,a56e9493-76a8-4b6c-a2f8-75a55205875a,Kuli Health Care,Unknown,Primary,State Primary HealthCare Development Agency,KD1507,eHA_Polio,Kubau,19015,Kubau,KD,Kaduna, , , , , , 
1447,Point,sv_fc_healthcare_facilities.fid-65d4c550_169d91ba9ce_-3d44,Point,8.31168,10.61656,geometry_type,10.61656,8.31168,Unknown,2018-09-25T14:08:13Z,Unknown,Primary Health Clinic,fa621216-1c60-40fb-999a-874f4afd04f5,Danmaliki Mai Gaskiya Health Care,Unknown,Primary,State Primary HealthCare Development Agency,KD1509,eHA_Polio,Pambegua,19015,Kubau,KD,Kaduna, , , , , , 
1448,Point,sv_fc_healthcare_facilities.fid-65d4c550_169d91ba9ce_-3cf7,Point,7.76734,11.363,geometry_type,11.363,7.76734,Unknown,2018-09-25T14:08:12Z,Unknown,Primary Health Clinic,2a537492-b714-4fc9-869b-6368d86ea201,Soko Health Clinic,Unknown,Primary,State Primary HealthCare Development Agency,KD1601,eHA_Polio,Doka,19016,Kudan,KD,Kaduna, , , , , , 
1449,Point,sv_fc_healthcare_facilities.fid-65d4c550_169d91ba9ce_-3a86,Point,8.4555,10.02382,geometry_type,10.02382,8.4555,Unknown,2018-09-25T14:08:10Z,Unknown,Primary Health Center,ff237b4f-ffa5-42e2-8783-f4dcdac444c4,Haskiya Health Center,Unknown,Primary,State Primary HealthCare Development Agency,KD1703,eHA_Polio,Garu Mariri,19017,Lere,KD,Kaduna, , , , , , 
1450,Point,sv_fc_healthcare_facilities.fid-65d4c550_169d91ba9ce_-3a71,Point,8.67252,10.0791,geometry_type,10.0791,8.67252,Unknown,2018-09-25T14:09:06Z,Unknown,Primary Health Center,938c40f9-d83f-4408-a3db-442e6485a702,Kishi 1 Primary Health Center,Unknown,Primary,State Primary HealthCare Development Agency,KD1703,eHA_Polio,Garu Mariri,19017,Lere,KD,Kaduna, , , , , , 
1451,Point,sv_fc_healthcare_facilities.fid-65d4c550_169d91ba9ce_-3a58,Point,8.454285,10.38312,geometry_type,10.38312,8.454285,Unknown,2018-09-25T14:33:32Z,Unknown,Primary Health Clinic,c63836f9-6207-4672-8295-0c223ca8b440,Kaparepa Health Clinic,Unknown,Primary,State Ministry Of Health,KD1704,eHA_Polio,Gure Kahugu,19017,Lere,KD,Kaduna, , , , , , 
1452,Point,sv_fc_healthcare_facilities.fid-65d4c550_169d91ba9ce_-3a56,Point,8.39588,10.34097,geometry_type,10.34097,8.39588,Unknown,2018-09-25T14:43:21Z,Unknown,Primary Health Clinic,79af012d-60db-4614-9c18-c890d0d33b4a,Kakidare Gure Maternity And Child Health,Unknown,Primary,State Primary HealthCare Development Agency,KD1704,eHA_Polio,Gure Kahugu,19017,Lere,KD,Kaduna, , , , , , 
1453,Point,sv_fc_healthcare_facilities.fid-65d4c550_169d91ba9ce_-3a50,Point,8.42377,10.34304,geometry_type,10.34304,8.42377,Unknown,2018-09-25T14:08:13Z,Unknown,Primary Health Center,72785a46-0e89-4645-80b2-f6b9fb11d672,Kawere Kohusu Health Center,Unknown,Primary,State Primary HealthCare Development Agency,KD1704,eHA_Polio,Gure Kahugu,19017,Lere,KD,Kaduna, , , , , , 
1454,Point,sv_fc_healthcare_facilities.fid-65d4c550_169d91ba9ce_-3a4b,Point,8.401917,10.32928,geometry_type,10.32928,8.401917,Yes,2018-09-25T14:10:09Z,Unknown,Primary Health Clinic,df3a2256-e3ca-4a75-8efe-75486f6c3886,Udammi Health Clinic,Functional,Primary,State Ministry Of Health,KD1704,eHA_Polio,Gure Kahugu,19017,Lere,KD,Kaduna, , , , , , 
1455,Point,sv_fc_healthcare_facilities.fid-65d4c550_169d91ba9ce_-3a43,Point,8.59668,10.48248,geometry_type,10.48248,8.59668,Yes,2018-09-25T14:10:40Z,Unknown,Primary Health Clinic,9dc32e74-d403-4d4f-a0fc-9a14ee9153c9,Tasha Kayarda Health Clinic,Unknown,Primary,State Primary HealthCare Development Agency,KD1705,eHA_Polio,Kayarda,19017,Lere,KD,Kaduna, , , , , , 
1456,Point,sv_fc_healthcare_facilities.fid-65d4c550_169d91ba9ce_-3a33,Point,8.61592,10.56878,geometry_type,10.56878,8.61592,Unknown,2018-09-25T14:08:13Z,Unknown,Primary Health Clinic,d2ae90ec-eb96-42f0-a6c4-1d09ad43c93e,Tabo Tabo Health Clinic,Unknown,Primary,State Primary HealthCare Development Agency,KD1705,eHA_Polio,Kayarda,19017,Lere,KD,Kaduna, , , , , , 
1457,Point,sv_fc_healthcare_facilities.fid-65d4c550_169d91ba9ce_-391d,Point,7.871704,11.30389,geometry_type,11.30389,7.871704,Yes,2018-09-25T14:09:46Z,Unknown,Primary Health Clinic,93b47414-ca5c-4784-b5d9-ad48e82faf30,Tashan Tsamiya Health Clinic,Functional,Primary,State Ministry Of Health,KD1802,eHA_Polio,Danguziri,19018,Makarfi,KD,Kaduna, , , , , , 
1458,Point,sv_fc_healthcare_facilities.fid-65d4c550_169d91ba9ce_-38f3,Point,7.92208,11.3366,geometry_type,11.3366,7.92208,Yes,2018-09-25T14:08:12Z,Unknown,Primary Health Clinic,2ffdf609-f350-4cbc-8da3-2a8e373eeea4,Gimi Tasha Health Clinic,Functional,Primary,State Primary HealthCare Development Agency,KD1804,eHA_Polio,Gimi,19018,Makarfi,KD,Kaduna, , , , , , 
1459,Point,sv_fc_healthcare_facilities.fid-65d4c550_169d91ba9ce_-38ba,Point,7.96005,11.25028,geometry_type,11.25028,7.96005,Unknown,2018-09-25T14:08:13Z,Unknown,Primary Health Clinic,16117fc3-510e-4352-b3f7-8fffad03587a,Nasarawan Doy Primary Health Care,Unknown,Primary,State Primary HealthCare Development Agency,KD1808,eHA_Polio,Meyari,19018,Makarfi,KD,Kaduna, , , , , , 
1460,Point,sv_fc_healthcare_facilities.fid-65d4c550_169d91ba9ce_-37a6,Point,7.72833,11.12212,geometry_type,11.12212,7.72833,Unknown,2018-09-25T14:08:12Z,Unknown,Primary Health Clinic,d73fd0ed-0dcd-4fd4-b3ea-900d3a6c7223,Chikaji Family Health Unit,Unknown,Primary,State Primary HealthCare Development Agency,KD1908,eHA_Polio,Muchiya,19019,Sabon Gari,KD,Kaduna, , , , , , 
1461,Point,sv_fc_healthcare_facilities.fid-65d4c550_169d91ba9ce_-3320,Point,8.65621,9.36615,geometry_type,9.36615,8.65621,Unknown,2018-09-25T14:08:10Z,Unknown,Health Post,710a154c-42b4-4dd9-a326-d580b78ecb16,Antor Health Post,Unknown,Primary,State Primary HealthCare Development Agency,KD2001,eHA_Polio,Aboro,19020,Sanga,KD,Kaduna, , , , , , 
1462,Point,sv_fc_healthcare_facilities.fid-65d4c550_169d91ba9ce_-3318,Point,8.25646,9.22652,geometry_type,9.22652,8.25646,Unknown,2018-09-25T14:08:10Z,Unknown,Primary Health Clinic,252ba73e-b0e1-4b6b-8fca-494662fc4939,Gwantu Primary Health Care,Unknown,Primary,State Primary HealthCare Development Agency,KD2002,eHA_Polio,Arak,19020,Sanga,KD,Kaduna, , , , , , 
1463,Point,sv_fc_healthcare_facilities.fid-65d4c550_169d91ba9ce_-3305,Point,8.26379,9.18363,geometry_type,9.18363,8.26379,Unknown,2018-09-25T14:24:40Z,Unknown,Primary Health Center,dba7870a-a404-4102-b7ab-22a1eeb8f041,Lalle Primary Health Center,Unknown,Primary,State Primary HealthCare Development Agency,KD2002,eHA_Polio,Arak,19020,Sanga,KD,Kaduna, , , , , , 
1464,Point,sv_fc_healthcare_facilities.fid-65d4c550_169d91ba9ce_-3303,Point,8.29687,9.20232,geometry_type,9.20232,8.29687,Unknown,2018-09-25T14:24:39Z,Unknown,Primary Health Center,060f544b-c8e4-4991-8ace-14bf0d23bed8,Ashe Primary Health Center,Unknown,Primary,State Primary HealthCare Development Agency,KD2002,eHA_Polio,Arak,19020,Sanga,KD,Kaduna, , , , , , 
1465,Point,sv_fc_healthcare_facilities.fid-65d4c550_169d91ba9ce_-32f3,Point,8.566284,9.219482,geometry_type,9.219482,8.566284,Yes,2018-09-25T14:09:48Z,Unknown,Primary Health Clinic,0db45046-dbbd-4835-b99c-0f72657722a9,Tari Health Clinic,Functional,Primary,State Ministry Of Health,KD2003,eHA_Polio,Ayu,19020,Sanga,KD,Kaduna, , , , , , 
1466,Point,sv_fc_healthcare_facilities.fid-65d4c550_169d91ba9ce_-32f1,Point,8.625916,9.205688,geometry_type,9.205688,8.625916,Unknown,2018-09-25T14:24:48Z,Unknown,Primary Health Center,a4a84dec-a4b2-4f67-a776-9209039ba7c3,Yashi Madaki Primary Health Center,Unknown,Primary,State Primary HealthCare Development Agency,KD2003,eHA_Polio,Ayu,19020,Sanga,KD,Kaduna, , , , , , 
1467,Point,sv_fc_healthcare_facilities.fid-65d4c550_169d91ba9ce_-32ee,Point,8.626709,9.210083,geometry_type,9.210083,8.626709,Unknown,2018-09-25T14:09:58Z,Unknown,Primary Health Clinic,4bfc5d04-a7a0-48df-82f0-0ffe567d39cc,Yashi Madaki Primary Health Care Center,Unknown,Primary,State Primary HealthCare Development Agency,KD2003,eHA_Polio,Ayu,19020,Sanga,KD,Kaduna, , , , , , 
1468,Point,sv_fc_healthcare_facilities.fid-65d4c550_169d91ba9ce_-32ec,Point,8.632507,9.159912,geometry_type,9.159912,8.632507,Unknown,2018-09-25T14:09:58Z,Unknown,Health Post,22fd9370-82e0-4bcf-9c14-4ef691b4fbd9,Turrukwa Mission Health Post,Unknown,Primary,State Primary HealthCare Development Agency,KD2003,eHA_Polio,Ayu,19020,Sanga,KD,Kaduna, , , , , , 
1469,Point,sv_fc_healthcare_facilities.fid-65d4c550_169d91ba9ce_-32ea,Point,8.62793,9.191711,geometry_type,9.191711,8.62793,Unknown,2018-09-25T14:24:46Z,Unknown,Primary Health Center,eecf8d37-3625-4203-8981-3c39411ae5cc,Yashi Sarki Primary Health Center,Unknown,Primary,State Primary HealthCare Development Agency,KD2003,eHA_Polio,Ayu,19020,Sanga,KD,Kaduna, , , , , , 
1470,Point,sv_fc_healthcare_facilities.fid-65d4c550_169d91ba9ce_-32e8,Point,8.624878,9.223511,geometry_type,9.223511,8.624878,Unknown,2018-09-25T14:24:46Z,Unknown,Primary Health Center,25e74e88-b786-44a7-9252-e46522c02ba9,Yashi Pah Primary Health Center,Unknown,Primary,State Primary HealthCare Development Agency,KD2003,eHA_Polio,Ayu,19020,Sanga,KD,Kaduna, , , , , , 
1471,Point,sv_fc_healthcare_facilities.fid-65d4c550_169d91ba9ce_-32e5,Point,8.62207,9.223511,geometry_type,9.223511,8.62207,Unknown,2018-09-25T14:10:31Z,Unknown,Health Post,990d7cf7-79e2-4915-9297-0bdf661de012,Yashi Pah Health Post,Unknown,Primary,State Primary HealthCare Development Agency,KD2003,eHA_Polio,Ayu,19020,Sanga,KD,Kaduna, , , , , , 
1472,Point,sv_fc_healthcare_facilities.fid-65d4c550_169d91ba9ce_-32e0,Point,8.63055,9.14525,geometry_type,9.14525,8.63055,Unknown,2018-09-25T14:24:40Z,Unknown,Primary Health Center,c7a40a31-4d62-4e38-9783-1bec7b5181ca,Kanja Primary Health Center,Unknown,Primary,State Primary HealthCare Development Agency,KD2003,eHA_Polio,Ayu,19020,Sanga,KD,Kaduna, , , , , , 
1473,Point,sv_fc_healthcare_facilities.fid-65d4c550_169d91ba9ce_-3238,Point,8.46829,9.25174,geometry_type,9.25174,8.46829,Yes,2018-09-25T14:08:10Z,Unknown,Primary Health Clinic,0b48d27f-7958-45c8-a761-9edddadf3e2e,Gwantu Kurmi Health Clinic,Functional,Primary,State Primary HealthCare Development Agency,KD2005,eHA_Polio,Gwantu,19020,Sanga,KD,Kaduna, , , , , , 
1474,Point,sv_fc_healthcare_facilities.fid-65d4c550_169d91ba9ce_-31b2,Point,8.51528,9.21091,geometry_type,9.21091,8.51528,Yes,2018-09-25T14:08:10Z,Unknown,Primary Health Clinic,45b393b7-88e9-4770-9617-103bd72bab7a,Ankara Health Clinic,Functional,Primary,State Primary HealthCare Development Agency,KD2007,eHA_Polio,Nandu,19020,Sanga,KD,Kaduna, , , , , , 
1475,Point,sv_fc_healthcare_facilities.fid-65d4c550_169d91ba9ce_-31ac,Point,8.50034,9.28224,geometry_type,9.28224,8.50034,Yes,2018-09-25T14:08:10Z,Unknown,Primary Health Clinic,cb80cd8b-015b-4064-bbe9-4f0cc8c0847f,Awkwakwa Health Clinic,Functional,Primary,State Primary HealthCare Development Agency,KD2007,eHA_Polio,Nandu,19020,Sanga,KD,Kaduna, , , , , , 
1476,Point,sv_fc_healthcare_facilities.fid-65d4c550_169d91ba9ce_-3190,Point,8.519104,9.141479,geometry_type,9.141479,8.519104,Yes,2018-09-25T14:09:46Z,Unknown,Primary Health Clinic,b2f02330-d74b-41db-b48b-56aff285c5e9,Kwassu Health Clinic,Functional,Primary,State Ministry Of Health,KD2008,eHA_Polio,Ninzo North,19020,Sanga,KD,Kaduna, , , , , , 
1477,Point,sv_fc_healthcare_facilities.fid-65d4c550_169d91ba9ce_-3178,Point,8.533081,9.016907,geometry_type,9.016907,8.533081,Unknown,2018-09-25T14:22:31Z,Unknown,Primary Health Center,9bb14bb8-6466-4784-b506-1e4b8d7d3832,Ragga Primary Health Center,Unknown,Primary,State Primary HealthCare Development Agency,KD2009,eHA_Polio,Ninzo South,19020,Sanga,KD,Kaduna, , , , , , 
1478,Point,sv_fc_healthcare_facilities.fid-65d4c550_169d91ba9ce_-3172,Point,8.576294,9.086121,geometry_type,9.086121,8.576294,Unknown,2018-09-25T14:09:58Z,Unknown,Primary Health Clinic,c83a62ed-99ed-4fa2-89eb-53e2093369e5,Gbugbu Primary Health Clinic,Unknown,Primary,State Primary HealthCare Development Agency,KD2009,eHA_Polio,Ninzo South,19020,Sanga,KD,Kaduna, , , , , , 
1479,Point,sv_fc_healthcare_facilities.fid-65d4c550_169d91ba9ce_-3165,Point,8.49973,9.1205,geometry_type,9.1205,8.49973,Yes,2018-09-25T14:08:10Z,Unknown,Primary Health Clinic,ac09c381-61e4-4164-8cdd-5c482378f007,Randa Health Clinic,Functional,Primary,State Primary HealthCare Development Agency,KD2010,eHA_Polio,Ninzo West,19020,Sanga,KD,Kaduna, , , , , , 
1480,Point,sv_fc_healthcare_facilities.fid-65d4c550_169d91ba9ce_-3163,Point,8.490723,9.203918,geometry_type,9.203918,8.490723,Yes,2018-09-25T14:09:48Z,Unknown,Primary Health Clinic,437940ea-fd9a-4f60-98ab-aee2e67de733,Tattaura Health Clinic,Functional,Primary,State Primary HealthCare Development Agency,KD2010,eHA_Polio,Ninzo West,19020,Sanga,KD,Kaduna, , , , , , 
1481,Point,sv_fc_healthcare_facilities.fid-65d4c550_169d91ba9ce_-2f70,Point,8.40828,9.15034,geometry_type,9.15034,8.40828,Unknown,2018-09-25T14:24:40Z,Unknown,Primary Health Center,1d97df79-0167-4ee7-98e7-e1d54629df4f,Ugwa Jatau Primary Health Center,Unknown,Primary,State Primary HealthCare Development Agency,KD2010,eHA_Polio,Ninzo West,19020,Sanga,KD,Kaduna, , , , , , 
1482,Point,sv_fc_healthcare_facilities.fid-65d4c550_169d91ba9ce_-2f6b,Point,8.49595,9.0982,geometry_type,9.0982,8.49595,Yes,2018-09-25T14:08:10Z,Unknown,Primary Health Clinic,dc047c34-73a9-4d4d-908e-bc54812b1a44,Kwantagora Health Clinic,Unknown,Primary,State Primary HealthCare Development Agency,KD2010,eHA_Polio,Ninzo West,19020,Sanga,KD,Kaduna, , , , , , 
1483,Point,sv_fc_healthcare_facilities.fid-65d4c550_169d91ba9ce_-2f64,Point,8.446716,9.141479,geometry_type,9.141479,8.446716,Yes,2018-09-25T14:09:58Z,Unknown,Primary Health Clinic,20761f69-f921-427f-9f99-a0909b63864f,Anzere Health Clinic,Functional,Primary,State Ministry Of Health,KD2010,eHA_Polio,Ninzo West,19020,Sanga,KD,Kaduna, , , , , , 
1484,Point,sv_fc_healthcare_facilities.fid-65d4c550_169d91ba9ce_-2f5f,Point,8.49409,9.17651,geometry_type,9.17651,8.49409,Yes,2018-09-25T14:11:00Z,Unknown,Primary Health Clinic,c2964c20-076a-40ed-9167-7c4e55e37ddb,Gbuila Health Clinic,Functional,Primary,State Primary HealthCare Development Agency,KD2010,eHA_Polio,Ninzo West,19020,Sanga,KD,Kaduna, , , , , , 
1485,Point,sv_fc_healthcare_facilities.fid-65d4c550_169d91ba9ce_-2f53,Point,8.113098,9.223511,geometry_type,9.223511,8.113098,Unknown,2018-09-25T14:10:11Z,Unknown,Primary Health Clinic,c6c2a754-6ef2-42c2-9ab6-3134eea60171,Dutsen Gogo Primary Health Care,Unknown,Primary,State Primary HealthCare Development Agency,KD2011,eHA_Polio,Wasa,19020,Sanga,KD,Kaduna, , , , , , 
1486,Point,sv_fc_healthcare_facilities.fid-65d4c550_169d91ba9ce_-2f4c,Point,8.17883,9.12719,geometry_type,9.12719,8.17883,Unknown,2018-09-25T14:08:10Z,Unknown,Primary Health Clinic,704a3922-8258-455d-b950-ca8dc520fda5,Ungwan S Musulau Health Clinic,Unknown,Primary,State Primary HealthCare Development Agency,KD2011,eHA_Polio,Wasa,19020,Sanga,KD,Kaduna, , , , , , 
1487,Point,sv_fc_healthcare_facilities.fid-65d4c550_169d91ba9ce_-2f48,Point,8.1823,9.07766,geometry_type,9.07766,8.1823,Yes,2018-09-25T14:08:10Z,Unknown,Primary Health Clinic,d09a7d29-4106-4d8f-bfe3-df7b4bad7709,Abuja Mada Health Clinic,Functional,Primary,State Primary HealthCare Development Agency,KD2011,eHA_Polio,Wasa,19020,Sanga,KD,Kaduna, , , , , , 
1488,Point,sv_fc_healthcare_facilities.fid-65d4c550_169d91ba9ce_-2ee1,Point,8.024719,11.07111,geometry_type,11.07111,8.024719,Unknown,2018-09-25T14:10:09Z,Unknown,Primary Health Center,6bb37043-8679-45c0-a9b3-2561a3d57610,Angna Hayi Primaryhealth Center,Unknown,Primary,State Primary HealthCare Development Agency,KD2104,eHA_Polio,Gimba,19021,Soba,KD,Kaduna, , , , , , 
1489,Point,sv_fc_healthcare_facilities.fid-65d4c550_169d91ba9ce_-2ea8,Point,7.839294,11.05353,geometry_type,11.05353,7.839294,Unknown,2018-09-25T14:43:56Z,Unknown,Primary Health Clinic,c2ca25b4-b4c7-4a5e-9759-ad0cf31b0749,Marabar Marwa Yakasai Family Health Clinic,Unknown,Primary,State Ministry Of Health,KD2107,eHA_Polio,Maigana,19021,Soba,KD,Kaduna, , , , , , 
1490,Point,sv_fc_healthcare_facilities.fid-65d4c550_169d91ba9ce_-2e26,Point,8.187073,9.746887,geometry_type,9.746887,8.187073,Unknown,2018-09-25T14:10:46Z,Unknown,Primary Health Clinic,3b254686-f522-4df4-ba60-0179f440b282,Zoton Kan Gurara Health Clinic,Unknown,Primary,State Ministry Of Health,KD2201,eHA_Polio,Gidan Jatau,19022,Zangon Kataf,KD,Kaduna, , , , , , 
1491,Point,sv_fc_healthcare_facilities.fid-65d4c550_169d91ba9ce_-2e02,Point,8.370728,9.858276,geometry_type,9.858276,8.370728,Yes,2018-09-25T14:33:32Z,Unknown,Primary Health Clinic,21283d60-6e26-4236-976a-30c2a9c44e20,Kwaku Health Clinic,Functional,Primary,State Ministry Of Health,KD2202,eHA_Polio,Gora,19022,Zangon Kataf,KD,Kaduna, , , , , , 
1492,Point,sv_fc_healthcare_facilities.fid-65d4c550_169d91ba9ce_-2de4,Point,8.181885,9.905518,geometry_type,9.905518,8.181885,Unknown,2018-09-25T14:10:08Z,Unknown,Primary Health Clinic,37d64a3d-521d-4886-af0a-8fb4821a0f92,Kamuru Primary Health Clinic,Unknown,Primary,State Primary HealthCare Development Agency,KD2203,eHA_Polio,Ikulu,19022,Zangon Kataf,KD,Kaduna, , , , , , 
1493,Point,sv_fc_healthcare_facilities.fid-65d4c550_169d91ba9ce_-2dd5,Point,8.113708,9.999329,geometry_type,9.999329,8.113708,Yes,2018-09-25T14:09:53Z,Unknown,Primary Health Clinic,16d185c9-7e87-46f6-a3ef-83629f24d7fd,Anchuna Health Clinic,Functional,Primary,State Ministry Of Health,KD2203,eHA_Polio,Ikulu,19022,Zangon Kataf,KD,Kaduna, , , , , , 
